Date;Origin;Destination;Immobility;Home_Category;Activity_Category;Recurrence;Volume
2020-03-26;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Primo;647
2020-03-26;Bas-Uele;Haut-Uele;1h;Outside_Resident;Outside_Worker;Occasional;39
2020-03-26;Bas-Uele;Haut-Uele;1h;Outside_Resident;Origin_Zone_Worker;Primo;83
2020-03-26;Bas-Uele;Haut-Uele;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;78
2020-03-26;Bas-Uele;Haut-Uele;1h;Destination_Zone_Resident;Outside_Worker;Primo;39
2020-03-26;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Primo;647
2020-03-26;Bas-Uele;Haut-Uele;3h;Outside_Resident;Outside_Worker;Occasional;39
2020-03-26;Bas-Uele;Haut-Uele;3h;Outside_Resident;Origin_Zone_Worker;Primo;83
2020-03-26;Bas-Uele;Haut-Uele;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;78
2020-03-26;Bas-Uele;Haut-Uele;3h;Destination_Zone_Resident;Outside_Worker;Primo;39
2020-03-26;Bas-Uele;Ituri;1h;Outside_Resident;Destination_Zone_Worker;Primo;39
2020-03-26;Bas-Uele;Ituri;3h;Outside_Resident;Destination_Zone_Worker;Primo;39
2020-03-26;Bas-Uele;Lualaba;1h;Outside_Resident;Outside_Worker;Primo;39
2020-03-26;Bas-Uele;Lualaba;3h;Outside_Resident;Outside_Worker;Primo;39
2020-03-26;Bas-Uele;Mongala;1h;Outside_Resident;Outside_Worker;Primo;2448
2020-03-26;Bas-Uele;Mongala;1h;Outside_Resident;Origin_Zone_Worker;Primo;165
2020-03-26;Bas-Uele;Mongala;1h;Outside_Resident;Destination_Zone_Worker;Primo;260
2020-03-26;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-03-26;Bas-Uele;Mongala;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;78
2020-03-26;Bas-Uele;Mongala;1h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-26;Bas-Uele;Mongala;3h;Outside_Resident;Outside_Worker;Primo;2448
2020-03-26;Bas-Uele;Mongala;3h;Outside_Resident;Origin_Zone_Worker;Primo;165
2020-03-26;Bas-Uele;Mongala;3h;Outside_Resident;Destination_Zone_Worker;Primo;260
2020-03-26;Bas-Uele;Mongala;3h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-03-26;Bas-Uele;Mongala;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;78
2020-03-26;Bas-Uele;Mongala;3h;Destination_Zone_Resident;Destination_Zone_Worker;Primo;39
2020-03-26;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Primo;726
2020-03-26;Bas-Uele;Nord-Ubangi;1h;Outside_Resident;Destination_Zone_Worker;Primo;173
2020-03-26;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-03-26;Bas-Uele;Nord-Ubangi;1h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;300
2020-03-26;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Outside_Worker;Primo;726
2020-03-26;Bas-Uele;Nord-Ubangi;3h;Outside_Resident;Destination_Zone_Worker;Primo;173
2020-03-26;Bas-Uele;Nord-Ubangi;3h;Origin_Zone_Resident;Outside_Worker;Primo;39
2020-03-26;Bas-Uele;Nord-Ubangi;3h;Origin_Zone_Resident;Origin_Zone_Worker;Primo;300
2020-03-26;Bas-Uele;Sud-Ubangi;1h;Destination_Zone_Resident;Outside_Worker;Primo;86
2020-03-26;Bas-Uele;Sud-Ubangi;3h;Destination_Zone_Resident;Outside_Worker;Primo;86
2020-03-26;Bas-Uele;Tshopo;1h;Outside_Resident;Outside_Worker;Primo;4720
2020-03-26;Bas-Uele;Tshopo;1h;Outside_Resident;Origin_Zone_Worker;Primo;591
2020-03-26;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Primo;2343
2020-03-26;Bas-Uele;Tshopo;1h;Outside_Resident;Destination_Zone_Worker;Occasional;39
